"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2442588,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2472592,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2492580,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
2502574,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
2522578,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
2532578,00000022,false,Rx,0,5,F8,52,28,98,02,00,00,00
2542592,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2552569,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
2562586,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
2572590,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2592571,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
2602581,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
2632579,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
2642592,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2672597,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2692581,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
2702585,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
2722583,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
2732583,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
2742593,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2752571,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
2762571,00000034,false,Rx,0,0,00,00,00,00,00,00,00,00
2772640,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2792576,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
2802576,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
2832580,00000022,false,Rx,0,5,F8,52,28,98,02,00,00,00
2842594,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2872598,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2892583,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
2902580,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
2922584,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
2932584,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
2942598,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
2952575,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
2962592,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
2972596,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
2992577,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3002587,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3032631,00000022,false,Rx,0,5,F8,52,28,98,02,00,00,00
3042598,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3072600,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
3092587,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3102591,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3122589,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
3132635,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3142599,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3152577,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
3162577,00000034,false,Rx,0,0,00,00,00,00,00,00,00,00
3172597,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
3192582,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3202582,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3232587,00000022,false,Rx,0,4,F8,62,28,02,00,00,00,00
3242600,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3272650,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
3292589,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3302586,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3322590,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
3332590,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3342604,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3352582,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
3362595,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
3372602,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
3392583,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3402593,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3432591,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3442605,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3472606,00000029,false,Rx,0,8,05,00,F0,00,00,50,23,00
3492594,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3502597,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3522591,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
3532595,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3542605,00000009,false,Rx,0,8,01,40,30,00,03,00,FA,FA
3552583,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
3562583,00000034,false,Rx,0,0,00,00,00,00,00,00,00,00
3572603,00000029,false,Rx,0,8,05,00,F0,FD,80,50,23,00
3592588,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3602588,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3632593,00000022,false,Rx,0,5,F8,52,28,98,02,00,00,00
3642606,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
3672610,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
3692595,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3702592,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3722596,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
3732597,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3742607,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
3752588,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
3762601,00000033,false,Rx,0,4,00,C0,00,03,00,00,00,00
3772653,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
3792589,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3802599,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3832597,00000022,false,Rx,0,5,F8,52,28,99,02,00,00,00
3842611,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
3872612,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
3892600,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
3902603,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
3922598,00000017,false,Rx,0,8,20,FF,11,00,00,FF,FF,FC
3932601,00000022,false,Rx,0,5,F8,52,28,98,02,00,00,00
3942611,00000009,false,Rx,0,8,20,40,32,03,03,01,FA,FA
3952589,00000018,false,Rx,0,8,00,00,E0,59,7D,08,20,FC
3962590,00000034,false,Rx,0,0,00,00,00,00,00,00,00,00
3972609,00000029,false,Rx,0,8,A5,2A,F2,FD,80,50,23,00
3992594,00000006,false,Rx,0,0,00,00,00,00,00,00,00,00
4002594,00000005,false,Rx,0,0,00,00,00,00,00,00,00,00
