name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","header_pid",0.311374375,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.319874563,0.000777062,,,,
"LIN","header_sync",0.320760125,0.000494563,,,,
"LIN","header_pid",0.321281,0.000494562,0x000000000000000F,,,
"LIN","data",0.321911312,0.000494562,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.322486875,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.323114625,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.32369,0.000494562,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.324265375,0.000494562,,0x0000000000000084,0x0000000000000004,
"LIN","data",0.324840813,0.000494562,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.3254685,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",0.326043875,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.326619125,0.000494563,,,,0x00000000000000F3
"LIN","header_break",0.359854813,0.000806937,,,,
"LIN","header_sync",0.360740375,0.000494562,,,,
"LIN","header_pid",0.36126125,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.369919312,0.000777063,,,,
"LIN","header_sync",0.370804813,0.000494562,,,,
"LIN","header_pid",0.371325688,0.000494563,0x000000000000001C,,,
"LIN","data",0.371856813,0.000494562,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.372377375,0.000494562,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.372898312,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.373419188,0.000494562,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.373940125,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.409937063,0.000777062,,,,
"LIN","header_sync",0.410822562,0.000494563,,,,
"LIN","header_pid",0.4113435,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.419911,0.000777125,,,,
"LIN","header_sync",0.420796563,0.000494562,,,,
"LIN","header_pid",0.421317438,0.000494563,0x000000000000000F,,,
"LIN","data",0.421929438,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.422557125,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.423132687,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.423707938,0.000494562,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.42428325,0.000494563,,0x0000000000000084,0x0000000000000004,
"LIN","data",0.424911,0.000494562,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.4254865,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",0.426061937,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.426689563,0.000494563,,,,0x00000000000000F3
"LIN","header_break",0.459863875,0.000806938,,,,
"LIN","header_sync",0.460749438,0.000494562,,,,
"LIN","header_pid",0.461270313,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.469849187,0.000777063,,,,
"LIN","header_sync",0.470734688,0.000494562,,,,
"LIN","header_pid",0.471255625,0.000494562,0x000000000000001C,,,
"LIN","data",0.471785687,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.472304,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.472824937,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.473345813,0.000494562,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.47386675,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",0.509984437,0.000777062,,,,
"LIN","header_sync",0.51087,0.000494562,,,,
"LIN","header_pid",0.511390937,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.5199365,0.000777125,,,,
"LIN","header_sync",0.520822062,0.000494562,,,,
"LIN","header_pid",0.521342938,0.000494562,0x000000000000000F,,,
"LIN","data",0.522004438,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.522579875,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",0.52315525,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",0.523783,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",0.524358312,0.000494563,,0x0000000000000084,0x0000000000000004,
"LIN","data",0.524933813,0.000494562,,0x000000000000004B,0x0000000000000005,
"LIN","data",0.525509312,0.000494563,,0x000000000000004C,0x0000000000000006,
